,Date,BTC-CAD,CEL-CAD,ETH-CAD,IOTX-CAD
542,2021-03-17,72931.796875,6.250712871551514,2258.967529296875,0.055399999022483826
543,2021-03-18,72297.90625,6.319454193115234,2227.775634765625,0.05662199854850769
544,2021-03-19,73079.59375,6.601600170135498,2276.5869140625,0.05825300142168999
545,2021-03-20,73038.2421875,6.281125068664551,2270.337646484375,0.05569399893283844
546,2021-03-21,72043.421875,6.222181797027588,2239.596923828125,0.0541980005800724
547,2021-03-22,68277.8515625,6.09827995300293,2117.778564453125,0.050374001264572144
548,2021-03-23,68917.9765625,6.2332987785339355,2113.470947265625,0.04905499890446663
549,2021-03-24,66392.34375,5.99334192276001,2004.584228515625,0.046796999871730804
550,2021-03-25,65160.4296875,6.098781108856201,2010.5594482421875,0.04630099982023239
551,2021-03-26,69541.9375,6.15214204788208,2147.70947265625,0.05152900144457817
552,2021-03-27,70596.59375,6.175940036773682,2164.9287109375,0.051589999347925186
553,2021-03-28,70416.6953125,6.00899076461792,2128.652587890625,0.05222000181674957
554,2021-03-29,72713.5625,6.081087112426758,2291.17431640625,0.053275998681783676
555,2021-03-30,74365.9140625,6.059638977050781,2330.063720703125,0.06085300073027611
556,2021-03-31,74029.625,6.05836820602417,2410.360595703125,0.05726899951696396
557,2021-04-01,74156.375,5.964788913726807,2481.185791015625,0.060465000569820404
558,2021-04-02,74675.7734375,6.28879976272583,2695.106201171875,0.06366900354623795
559,2021-04-03,72436.890625,6.8805952072143555,2550.7412109375,0.06508699804544449
560,2021-04-04,73827.421875,7.536188125610352,2629.91259765625,0.06492699682712555
561,2021-04-05,73942.9453125,7.748163223266602,2639.1630859375,0.06194699928164482
562,2021-04-06,73156.5234375,8.423571586608887,2663.1201171875,0.06582199782133102
563,2021-04-07,70708.5390625,9.449909210205078,2486.612548828125,0.058205001056194305
564,2021-04-08,73273.84375,9.712076187133789,2623.92724609375,0.061487000435590744
565,2021-04-09,72978.65625,9.450220108032227,2596.26953125,0.06598100066184998
566,2021-04-10,74918.53125,9.067106246948242,2676.250244140625,0.06268399953842163
567,2021-04-11,75463.9140625,8.868375778198242,2704.51513671875,0.06314700096845627
568,2021-04-12,75243.421875,8.878153800964355,2687.643798828125,0.06129699945449829
569,2021-04-13,79598.40625,8.868512153625488,2881.9169921875,0.05902799963951111
570,2021-04-14,78995.984375,8.59257698059082,3048.081787109375,0.05973000079393387
571,2021-04-15,79437.875,8.773506164550781,3160.646728515625,0.06538199633359909
572,2021-04-16,77018.3203125,8.286352157592773,3042.000244140625,0.06160400062799454
573,2021-04-17,75906.359375,8.199213981628418,2933.11181640625,0.06276900321245193
574,2021-04-18,70374.90625,7.957695007324219,2800.5869140625,0.05349799990653992
575,2021-04-19,69788.234375,7.653234004974365,2712.90234375,0.05455699935555458
576,2021-04-20,71226.609375,7.855135917663574,2938.978515625,0.05448500066995621
577,2021-04-21,67403.6875,7.714991092681885,2956.864501953125,0.051038000732660294
578,2021-04-22,64718.73046875,7.395839214324951,3005.156982421875,0.047680001705884933
579,2021-04-23,63743.16015625,8.503233909606934,2948.7509765625,0.04724099859595299
580,2021-04-24,62442.2109375,7.767270088195801,2759.1689453125,0.04397200047969818
581,2021-04-25,61204.20703125,7.240562915802002,2892.658935546875,0.04201500117778778
582,2021-04-26,66968.875,7.720588207244873,3141.908447265625,0.05454900115728378
583,2021-04-27,68279.8671875,7.747163772583008,3303.830322265625,0.06368900090456009
584,2021-04-28,67453.25,7.449953079223633,3378.9921875,0.06007099896669388
585,2021-04-29,65747.1953125,7.033339977264404,3384.493896484375,0.06347200274467468
586,2021-04-30,70985.9375,7.261653900146484,3408.798583984375,0.09635099768638611
587,2021-05-01,71081.6640625,7.711048126220703,3621.061767578125,0.0811849981546402
588,2021-05-02,69543.9296875,7.50797176361084,3625.175048828125,0.0783969983458519
589,2021-05-03,70239.09375,7.878575801849365,4213.2021484375,0.07551199942827225
590,2021-05-04,65618.921875,7.3642778396606445,4003.10302734375,0.06599699705839157
591,2021-05-05,70452.6484375,7.880578994750977,4322.0498046875,0.06992699950933456
592,2021-05-06,68554.359375,7.791551113128662,4243.4375,0.0641070008277893
593,2021-05-07,69605.4375,8.175108909606934,4228.927734375,0.06524199992418289
594,2021-05-08,71361.9140625,8.693700790405273,4736.09716796875,0.06472299993038177
595,2021-05-09,70558.8125,8.820218086242676,4760.49462890625,0.06388899683952332
596,2021-05-10,67558.8515625,8.608516693115234,4780.04638671875,0.0593860000371933
597,2021-05-11,68598.640625,8.664816856384277,5043.10693359375,0.06142299994826317
598,2021-05-12,59573.73828125,8.495434761047363,4588.7021484375,0.051819998770952225
599,2021-05-13,60508.33203125,8.351810455322266,4521.6142578125,0.051545001566410065
600,2021-05-14,60396.84765625,8.84083366394043,4939.044921875,0.054728999733924866
601,2021-05-15,56618.63671875,8.32480525970459,4405.1474609375,0.05156800150871277
602,2021-05-16,56274.546875,8.404146194458008,4345.7255859375,0.05700400099158287
603,2021-05-17,52521.4765625,8.303571701049805,3959.720458984375,0.04766499996185303
604,2021-05-18,51803.83203125,8.405102729797363,4080.70458984375,0.049010999500751495
605,2021-05-19,44890.25,7.522956848144531,2985.22216796875,0.03488999977707863
606,2021-05-20,49185.734375,8.063509941101074,3357.978515625,0.039308998733758926
607,2021-05-21,45018.1796875,7.627538204193115,2933.200927734375,0.038026999682188034
608,2021-05-22,45298.08203125,7.947144031524658,2770.388671875,0.037671998143196106
609,2021-05-23,41969.44921875,7.557351112365723,2546.34521484375,0.03969300165772438
610,2021-05-24,46641.8671875,8.242704391479492,3185.6064453125,0.042072001844644547
611,2021-05-25,46337.9296875,8.291041374206543,3265.94580078125,0.04090199992060661
612,2021-05-26,47666.296875,8.289785385131836,3504.170654296875,0.0432559996843338
613,2021-05-27,46397.83984375,8.072092056274414,3303.25634765625,0.03898699954152107
614,2021-05-28,43110.21484375,8.311690330505371,2922.39990234375,0.034269001334905624
615,2021-05-29,41808.76953125,8.375419616699219,2753.1630859375,0.0317239984869957
616,2021-05-30,43094.71875,8.669307708740234,2887.18994140625,0.03207499906420708
617,2021-05-31,45027.71484375,8.731208801269531,3274.536376953125,0.03311799839138985
618,2021-06-01,44283.1796875,8.68964958190918,3178.97802734375,0.031738001853227615
619,2021-06-02,45242.921875,9.03128433227539,3258.34765625,0.03252999857068062
620,2021-06-03,47481.2265625,9.704368591308594,3457.515380859375,0.0344339981675148
621,2021-06-04,44581.35546875,9.346376419067383,3248.280517578125,0.0315530002117157
622,2021-06-05,42959.2109375,9.383058547973633,3178.657470703125,0.030858000740408897
623,2021-06-06,43305.79296875,9.291032791137695,3278.623779296875,0.031525999307632446
624,2021-06-07,40562.109375,8.995781898498535,3130.641357421875,0.028311999514698982
625,2021-06-08,40547.44140625,8.591102600097656,3049.52685546875,0.028886999934911728
626,2021-06-09,45243.80078125,8.753730773925781,3159.928466796875,0.03360399976372719
